2025-06-28 18:24:23,136 - gui.main_window - INFO - 🎯 Interface utilisateur entièrement initialisée
2025-06-28 18:25:54,132 - core.hardware_detector - INFO - 🔍 Détection des capacités du serveur...
2025-06-28 18:25:57,051 - core.hardware_detector - INFO - ✅ Capacités détectées: 11 logiciels, 0 matériels
2025-06-28 18:25:57,051 - core.local_server - INFO - 🔧 Serveur local initialisé avec 11 encodeurs
2025-06-28 18:25:57,060 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:25:57,118 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'h264'}
2025-06-28 18:25:57,118 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:25:57,119 - gui.main_window - WARNING - ⚠️ TkinterDnD2 non disponible - drag and drop désactivé
2025-06-28 18:25:57,119 - core.server_discovery - INFO - Démarrage de la découverte des serveurs...
2025-06-28 18:25:57,119 - core.job_scheduler - INFO - Démarrage du planificateur de jobs...
2025-06-28 18:25:57,377 - gui.main_window - INFO - ✅ Interface adaptative initialisée - Type de média: video
2025-06-28 18:25:57,377 - gui.main_window - INFO - Updating UI. Media Type: video, Job Config: None, Global Context: True
2025-06-28 18:25:57,377 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:25:57,377 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:25:57,378 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '22'}
2025-06-28 18:25:57,378 - gui.main_window - INFO - 🎯 Interface utilisateur entièrement initialisée
2025-06-28 18:27:33,530 - gui.main_window - INFO - Global media type dropdown changed by user to: image
2025-06-28 18:27:33,531 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:27:33,531 - core.app_controller - INFO - Type de média global changé pour: image
2025-06-28 18:27:33,532 - gui.main_window - INFO - Updating UI. Media Type: image, Job Config: None, Global Context: True
2025-06-28 18:27:33,532 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'quality': '85'}
2025-06-28 18:27:33,532 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': 'medium'}
2025-06-28 18:27:33,532 - gui.main_window - INFO - 🎯 Adaptation interface pour type: image
2025-06-28 18:27:33,532 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'avif'}
2025-06-28 18:27:33,532 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'avif'}
2025-06-28 18:27:33,532 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:27:33,533 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:27:41,530 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:27:41,530 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:58:47,589 - core.hardware_detector - INFO - 🔍 Détection des capacités du serveur...
2025-06-28 18:58:50,581 - core.hardware_detector - INFO - ✅ Capacités détectées: 11 logiciels, 0 matériels
2025-06-28 18:58:50,581 - core.local_server - INFO - 🔧 Serveur local initialisé avec 11 encodeurs
2025-06-28 18:58:50,592 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:58:50,646 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'h264'}
2025-06-28 18:58:50,646 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:58:50,648 - gui.main_window - WARNING - ⚠️ TkinterDnD2 non disponible - drag and drop désactivé
2025-06-28 18:58:50,648 - core.server_discovery - INFO - Démarrage de la découverte des serveurs...
2025-06-28 18:58:50,648 - core.job_scheduler - INFO - Démarrage du planificateur de jobs...
2025-06-28 18:58:50,869 - gui.main_window - INFO - ✅ Interface adaptative initialisée - Type de média: video
2025-06-28 18:58:50,869 - gui.main_window - INFO - Updating UI. Media Type: video, Job Config: None, Global Context: True
2025-06-28 18:58:50,870 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:58:50,870 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:58:50,870 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '22'}
2025-06-28 18:58:50,870 - gui.main_window - INFO - 🎯 Interface utilisateur entièrement initialisée
2025-06-28 19:03:29,388 - gui.main_window - INFO - Global media type dropdown changed by user to: image
2025-06-28 19:03:29,389 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 19:03:29,390 - core.app_controller - INFO - Type de média global changé pour: image
2025-06-28 19:03:29,390 - gui.main_window - INFO - Updating UI. Media Type: image, Job Config: None, Global Context: True
2025-06-28 19:03:29,390 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'quality': '85'}
2025-06-28 19:03:29,390 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': 'medium'}
2025-06-28 19:03:29,390 - gui.main_window - INFO - 🎯 Adaptation interface pour type: image
2025-06-28 19:03:29,390 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'avif'}
2025-06-28 19:03:29,390 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'avif'}
2025-06-28 19:03:29,390 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:03:29,391 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 19:03:42,204 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:03:42,205 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 19:07:37,151 - core.hardware_detector - INFO - 🔍 Détection des capacités du serveur...
2025-06-28 19:07:40,150 - core.hardware_detector - INFO - ✅ Capacités détectées: 11 logiciels, 0 matériels
2025-06-28 19:07:40,150 - core.local_server - INFO - 🔧 Serveur local initialisé avec 11 encodeurs
2025-06-28 19:07:40,159 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 19:07:40,207 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'h264'}
2025-06-28 19:07:40,207 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 19:07:40,208 - gui.main_window - WARNING - ⚠️ TkinterDnD2 non disponible - drag and drop désactivé
2025-06-28 19:07:40,208 - core.server_discovery - INFO - Démarrage de la découverte des serveurs...
2025-06-28 19:07:40,208 - core.job_scheduler - INFO - Démarrage du planificateur de jobs...
2025-06-28 19:07:40,419 - gui.main_window - INFO - ✅ Interface adaptative initialisée - Type de média: video
2025-06-28 19:07:40,419 - gui.main_window - INFO - Updating UI. Media Type: video, Job Config: None, Global Context: True
2025-06-28 19:07:40,419 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 19:07:40,420 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:07:40,420 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '22'}
2025-06-28 19:07:40,420 - gui.main_window - INFO - 🎯 Interface utilisateur entièrement initialisée
2025-06-28 19:11:24,956 - gui.main_window - INFO - Global media type dropdown changed by user to: image
2025-06-28 19:11:25,402 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 19:11:25,403 - core.app_controller - INFO - Type de média global changé pour: image
2025-06-28 19:11:25,404 - gui.main_window - INFO - Updating UI. Media Type: image, Job Config: None, Global Context: True
2025-06-28 19:11:25,404 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'quality': '85'}
2025-06-28 19:11:25,404 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': 'medium'}
2025-06-28 19:11:25,404 - gui.main_window - INFO - 🎯 Adaptation interface pour type: image
2025-06-28 19:11:25,405 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'avif'}
2025-06-28 19:11:25,405 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'avif'}
2025-06-28 19:11:25,405 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:11:25,410 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 19:11:39,551 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:11:39,551 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 19:15:59,227 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 19:15:59,229 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 19:21:49,223 - core.hardware_detector - INFO - 🔍 Détection des capacités du serveur...
